,pmid,Dataset,Real label,times_correct,times_test,CorrectlyClassified
2231,16473056,2000V2_1103,Not Relevant,36,36,100.0
2232,16483871,pk_random,Not Relevant,49,49,100.0
2233,16485454,pk_random,Not Relevant,43,43,100.0
2234,16496491,2000V2_1103,Not Relevant,34,34,100.0
2236,16528493,2000V2_1103,Not Relevant,41,41,100.0
2237,16533506,pk_random,Not Relevant,44,44,100.0
2215,16402385,2000V2_1103,Not Relevant,36,36,100.0
434,2830204,2000V2_1103,Not Relevant,28,28,100.0
2214,16396841,pk_random,Not Relevant,38,38,100.0
2212,16387443,2000V2_1103,Not Relevant,38,38,100.0
2191,16206086,2000V2_1103,Not Relevant,29,29,100.0
2192,16211753,2000V2_1103,Relevant,44,44,100.0
2193,16219448,2000V2_1103,Relevant,40,40,100.0
2194,16222443,pk_random,Relevant,38,38,100.0
2195,16251124,pk_random,Not Relevant,40,40,100.0
2196,16251637,2000V2_1103,Not Relevant,37,37,100.0
2197,16262018,2000V2_1103,Not Relevant,45,45,100.0
2198,16266734,random_1000_pmids,Not Relevant,43,43,100.0
2199,16270632,pk_random,Not Relevant,42,42,100.0
2200,16280085,2000V2_1103,Not Relevant,32,32,100.0
2201,16287258,2000V2_1103,Not Relevant,48,48,100.0
2202,16296785,2000V2_1103,Not Relevant,47,47,100.0
2203,16305476,random_1000_pmids,Not Relevant,45,45,100.0
2204,16325997,2000V2_1103,Not Relevant,39,39,100.0
2205,16344917,2000V2_1103,Not Relevant,39,39,100.0
2206,16353145,2000V2_1103,Not Relevant,43,43,100.0
2207,16359479,pk_random,Not Relevant,41,41,100.0
439,2853841,2000V2_1103,Not Relevant,37,37,100.0
2209,16365311,pk_random,Not Relevant,49,49,100.0
2210,16374585,pk_random,Not Relevant,47,47,100.0
438,2852947,pk_random,Relevant,38,38,100.0
2213,16391759,2000V2_1103,Not Relevant,45,45,100.0
420,2769308,2000V2_1103,Not Relevant,31,31,100.0
2239,16570923,2000V2_1103,Not Relevant,46,46,100.0
433,2829267,2000V2_1103,Relevant,39,39,100.0
2267,16778212,pk_random,Not Relevant,33,33,100.0
2268,16778721,2000V2_1103,Not Relevant,47,47,100.0
2269,16798105,pk_random,Not Relevant,43,43,100.0
2270,16802853,2000V2_1103,Relevant,34,34,100.0
2271,16804161,2000V2_1103,Not Relevant,41,41,100.0
2272,16807032,2000V2_1103,Not Relevant,41,41,100.0
2273,16809800,pk_random,Relevant,30,30,100.0
2274,16824729,2000V2_1103,Not Relevant,32,32,100.0
2275,16824935,2000V2_1103,Not Relevant,36,36,100.0
423,2789320,pk_random,Not Relevant,40,40,100.0
2278,16830558,2000V2_1103,Not Relevant,46,46,100.0
422,2781704,2000V2_1103,Not Relevant,41,41,100.0
2280,16836247,random_1000_pmids,Not Relevant,41,41,100.0
2281,16837077,random_1000_pmids,Not Relevant,46,46,100.0
2282,16846463,2000V2_1103,Relevant,46,46,100.0
2283,16846797,2000V2_1103,Not Relevant,41,41,100.0
2284,16848275,pk_random,Not Relevant,35,35,100.0
2285,16852451,random_1000_pmids,Not Relevant,26,26,100.0
2286,16859799,random_1000_pmids,Not Relevant,45,45,100.0
2287,16863462,pk_random,Not Relevant,31,31,100.0
421,2769984,random_1000_pmids,Not Relevant,45,45,100.0
2266,16777285,2000V2_1103,Not Relevant,44,44,100.0
2240,16580642,pk_random,Not Relevant,39,39,100.0
2265,16772486,2000V2_1103,Not Relevant,40,40,100.0
2263,16759110,pk_random,Not Relevant,29,29,100.0
2242,16601807,pk_random,Not Relevant,37,37,100.0
2243,16609041,2000V2_1103,Relevant,32,32,100.0
2244,16612035,pk_random,Not Relevant,28,28,100.0
2245,16612588,2000V2_1103,Not Relevant,53,53,100.0
431,2819032,pk_random,Not Relevant,36,36,100.0
430,2818493,random_1000_pmids,Not Relevant,44,44,100.0
2248,16625581,random_1000_pmids,Not Relevant,34,34,100.0
2249,16640455,2000V2_1103,Relevant,48,48,100.0
2250,16650391,pk_random,Not Relevant,52,52,100.0
429,2816721,random_1000_pmids,Not Relevant,40,40,100.0
2252,16672219,random_1000_pmids,Not Relevant,38,38,100.0
2253,16682327,pk_random,Not Relevant,43,43,100.0
428,2813489,random_1000_pmids,Not Relevant,46,46,100.0
2255,16697379,random_1000_pmids,Not Relevant,44,44,100.0
2256,16713082,2000V2_1103,Not Relevant,30,30,100.0
2257,16725243,pk_random,Not Relevant,39,39,100.0
2258,16730273,random_1000_pmids,Not Relevant,31,31,100.0
2259,16736066,2000V2_1103,Not Relevant,34,34,100.0
2260,16737587,pk_random,Not Relevant,48,48,100.0
2261,16755128,pk_random,Not Relevant,41,41,100.0
425,2805658,pk_random,Not Relevant,49,49,100.0
2264,16763718,pk_random,Not Relevant,43,43,100.0
1582,10840686,pk_random,Not Relevant,33,33,100.0
1986,14644660,random_1000_pmids,Not Relevant,38,38,100.0
1984,14634591,2000V2_1103,Not Relevant,35,35,100.0
1711,11549207,random_1000_pmids,Relevant,37,37,100.0
1712,11550078,2000V2_1103,Not Relevant,51,51,100.0
1713,11551116,2000V2_1103,Not Relevant,26,26,100.0
1714,11553631,2000V2_1103,Not Relevant,45,45,100.0
1715,11553913,2000V2_1103,Not Relevant,44,44,100.0
1716,11554446,random_1000_pmids,Not Relevant,43,43,100.0
1717,11557604,random_1000_pmids,Not Relevant,40,40,100.0
1718,11557606,2000V2_1103,Not Relevant,38,38,100.0
530,3372646,pk_random,Not Relevant,36,36,100.0
1710,11549049,pk_random,Relevant,42,42,100.0
1720,11564429,pk_random,Not Relevant,35,35,100.0
1722,11569640,2000V2_1103,Not Relevant,40,40,100.0
1723,11571567,random_1000_pmids,Not Relevant,39,39,100.0
1724,11571884,2000V2_1103,Not Relevant,42,42,100.0
1725,11602692,2000V2_1103,Not Relevant,43,43,100.0
1726,11605292,2000V2_1103,Not Relevant,34,34,100.0
1727,11668058,random_1000_pmids,Not Relevant,34,34,100.0
529,3370627,2000V2_1103,Not Relevant,46,46,100.0
1729,11710679,2000V2_1103,Not Relevant,41,41,100.0
1730,11711314,2000V2_1103,Not Relevant,36,36,100.0
1721,11566783,2000V2_1103,Not Relevant,54,54,100.0
1709,11543780,pk_random,Not Relevant,51,51,100.0
1708,11536917,random_1000_pmids,Not Relevant,43,43,100.0
1707,11536320,2000V2_1103,Not Relevant,42,42,100.0
1685,11433696,2000V2_1103,Not Relevant,42,42,100.0
1686,11437465,pk_random,Not Relevant,39,39,100.0
1687,11437980,random_1000_pmids,Relevant,36,36,100.0
1688,11438680,2000V2_1103,Not Relevant,47,47,100.0
1689,11439886,2000V2_1103,Not Relevant,41,41,100.0
1690,11446697,random_1000_pmids,Not Relevant,48,48,100.0
1691,11448962,2000V2_1103,Not Relevant,40,40,100.0
534,3384820,2000V2_1103,Not Relevant,35,35,100.0
1693,11452184,random_1000_pmids,Not Relevant,46,46,100.0
1694,11453611,2000V2_1103,Not Relevant,44,44,100.0
1695,11456453,2000V2_1103,Not Relevant,35,35,100.0
1696,11467079,pk_random,Not Relevant,35,35,100.0
1697,11467747,pk_random,Not Relevant,29,29,100.0
1698,11470559,random_1000_pmids,Not Relevant,43,43,100.0
1700,11487658,pk_random,Not Relevant,41,41,100.0
1701,11496065,pk_random,Not Relevant,41,41,100.0
1702,11505369,pk_random,Not Relevant,49,49,100.0
531,3378277,2000V2_1103,Not Relevant,33,33,100.0
1704,11513124,2000V2_1103,Not Relevant,37,37,100.0
1705,11522121,random_1000_pmids,Not Relevant,47,47,100.0
1706,11526485,2000V2_1103,Not Relevant,43,43,100.0
1731,11712400,2000V2_1103,Not Relevant,43,43,100.0
1732,11721966,random_1000_pmids,Relevant,37,37,100.0
1733,11733088,pk_random,Not Relevant,40,40,100.0
1734,11736878,random_1000_pmids,Relevant,39,39,100.0
526,3366167,2000V2_1103,Relevant,44,44,100.0
1761,11856967,2000V2_1103,Not Relevant,47,47,100.0
1762,11857704,pk_random,Not Relevant,42,42,100.0
1763,11866441,pk_random,Not Relevant,37,37,100.0
525,3366110,random_1000_pmids,Not Relevant,40,40,100.0
1765,11875716,pk_random,Not Relevant,39,39,100.0
1766,11879060,2000V2_1103,Not Relevant,37,37,100.0
524,3365692,2000V2_1103,Not Relevant,46,46,100.0
1768,11891467,pk_random,Not Relevant,23,23,100.0
1769,11891565,pk_random,Not Relevant,42,42,100.0
1770,11895922,random_1000_pmids,Not Relevant,44,44,100.0
523,3364885,2000V2_1103,Not Relevant,46,46,100.0
1772,11903953,2000V2_1103,Not Relevant,30,30,100.0
1773,11916544,2000V2_1103,Not Relevant,36,36,100.0
1774,11920751,random_1000_pmids,Not Relevant,43,43,100.0
1775,11923312,2000V2_1103,Not Relevant,43,43,100.0
1776,11931448,2000V2_1103,Not Relevant,39,39,100.0
522,3359216,2000V2_1103,Not Relevant,50,50,100.0
1778,11934243,pk_random,Not Relevant,39,39,100.0
1779,11934554,2000V2_1103,Not Relevant,29,29,100.0
1780,11939684,2000V2_1103,Not Relevant,36,36,100.0
1759,11843744,pk_random,Not Relevant,28,28,100.0
1684,11431343,2000V2_1103,Not Relevant,45,45,100.0
1758,11842079,pk_random,Not Relevant,38,38,100.0
1756,11829671,pk_random,Not Relevant,38,38,100.0
1735,11739594,pk_random,Not Relevant,42,42,100.0
1736,11743120,2000V2_1103,Not Relevant,31,31,100.0
1737,11744613,2000V2_1103,Relevant,30,30,100.0
1738,11745752,pk_random,Not Relevant,44,44,100.0
1739,11748064,2000V2_1103,Not Relevant,47,47,100.0
1740,11763270,random_1000_pmids,Not Relevant,46,46,100.0
1741,11764179,pk_random,Not Relevant,40,40,100.0
1742,11779196,2000V2_1103,Not Relevant,55,55,100.0
1743,11782211,2000V2_1103,Not Relevant,35,35,100.0
1744,11786284,2000V2_1103,Not Relevant,43,43,100.0
1745,11791625,2000V2_1103,Not Relevant,46,46,100.0
1746,11796742,pk_random,Not Relevant,51,51,100.0
1747,11797510,random_1000_pmids,Not Relevant,43,43,100.0
528,3367617,2000V2_1103,Relevant,39,39,100.0
1749,11802091,2000V2_1103,Relevant,41,41,100.0
1750,11802215,2000V2_1103,Not Relevant,39,39,100.0
1751,11804276,2000V2_1103,Not Relevant,45,45,100.0
1752,11815587,2000V2_1103,Not Relevant,49,49,100.0
1753,11817063,2000V2_1103,Not Relevant,33,33,100.0
1754,11817313,pk_random,Relevant,48,48,100.0
1755,11822754,2000V2_1103,Relevant,40,40,100.0
1757,11838430,random_1000_pmids,Not Relevant,33,33,100.0
1683,11428164,2000V2_1103,Not Relevant,39,39,100.0
1682,11420886,2000V2_1103,Relevant,45,45,100.0
1681,11418938,pk_random,Not Relevant,38,38,100.0
1609,11013130,random_1000_pmids,Not Relevant,39,39,100.0
1610,11013490,random_1000_pmids,Not Relevant,32,32,100.0
1611,11022017,random_1000_pmids,Not Relevant,36,36,100.0
1612,11023980,random_1000_pmids,Not Relevant,38,38,100.0
1613,11032731,random_1000_pmids,Not Relevant,35,35,100.0
1615,11036983,2000V2_1103,Not Relevant,35,35,100.0
1616,11045998,random_1000_pmids,Not Relevant,42,42,100.0
554,3523230,2000V2_1103,Not Relevant,46,46,100.0
1618,11050293,2000V2_1103,Not Relevant,46,46,100.0
1619,11052793,2000V2_1103,Not Relevant,46,46,100.0
1620,11065353,random_1000_pmids,Not Relevant,46,46,100.0
1621,11067736,random_1000_pmids,Not Relevant,32,32,100.0
1622,11069616,pk_random,Not Relevant,40,40,100.0
1623,11073803,2000V2_1103,Not Relevant,45,45,100.0
552,3502654,random_1000_pmids,Not Relevant,34,34,100.0
1625,11095573,2000V2_1103,Not Relevant,41,41,100.0
1626,11103749,pk_random,Relevant,39,39,100.0
1627,11105057,2000V2_1103,Not Relevant,36,36,100.0
551,3500925,2000V2_1103,Not Relevant,33,33,100.0
550,3493905,pk_random,Relevant,42,42,100.0
549,3481917,2000V2_1103,Not Relevant,40,40,100.0
557,3549104,random_1000_pmids,Not Relevant,46,46,100.0
1631,11140777,2000V2_1103,Not Relevant,39,39,100.0
559,3555061,pk_random,Relevant,41,41,100.0
1605,10985229,pk_random,Not Relevant,34,34,100.0
563,3578520,2000V2_1103,Not Relevant,43,43,100.0
1585,10852646,2000V2_1103,Not Relevant,48,48,100.0
1586,10856681,pk_random,Relevant,36,36,100.0
1587,10866046,random_1000_pmids,Not Relevant,37,37,100.0
1588,10878524,random_1000_pmids,Not Relevant,41,41,100.0
1589,10879186,2000V2_1103,Not Relevant,42,42,100.0
1590,10891870,pk_random,Not Relevant,43,43,100.0
1591,10898086,pk_random,Not Relevant,43,43,100.0
1592,10903894,2000V2_1103,Not Relevant,41,41,100.0
1593,10908295,pk_random,Not Relevant,42,42,100.0
1594,10910060,2000V2_1103,Not Relevant,45,45,100.0
1595,10917206,2000V2_1103,Relevant,43,43,100.0
1596,10917540,random_1000_pmids,Not Relevant,40,40,100.0
1597,10919747,2000V2_1103,Not Relevant,41,41,100.0
1598,10945163,pk_random,Not Relevant,42,42,100.0
1599,10960139,pk_random,Not Relevant,49,49,100.0
1600,10965812,random_1000_pmids,Not Relevant,38,38,100.0
1601,10968205,pk_random,Not Relevant,32,32,100.0
1602,10968607,2000V2_1103,Not Relevant,36,36,100.0
561,3572563,2000V2_1103,Not Relevant,36,36,100.0
1604,10976514,pk_random,Not Relevant,41,41,100.0
560,3567508,pk_random,Not Relevant,43,43,100.0
1781,11944680,2000V2_1103,Not Relevant,34,34,100.0
1632,11144234,pk_random,Not Relevant,42,42,100.0
1634,11150130,2000V2_1103,Not Relevant,44,44,100.0
1660,11309548,random_1000_pmids,Relevant,41,41,100.0
1661,11323563,2000V2_1103,Not Relevant,38,38,100.0
1662,11330364,2000V2_1103,Not Relevant,54,54,100.0
542,3437104,pk_random,Not Relevant,46,46,100.0
1664,11334283,2000V2_1103,Not Relevant,46,46,100.0
540,3411938,2000V2_1103,Not Relevant,37,37,100.0
1666,11336649,pk_random,Not Relevant,34,34,100.0
1667,11344561,random_1000_pmids,Not Relevant,41,41,100.0
539,3410156,random_1000_pmids,Not Relevant,31,31,100.0
1669,11348531,2000V2_1103,Relevant,27,27,100.0
1670,11350783,pk_random,Not Relevant,42,42,100.0
1671,11357867,random_1000_pmids,Not Relevant,36,36,100.0
1672,11359113,2000V2_1103,Not Relevant,37,37,100.0
538,3402808,random_1000_pmids,Not Relevant,37,37,100.0
1674,11373759,pk_random,Not Relevant,37,37,100.0
1675,11375721,2000V2_1103,Not Relevant,36,36,100.0
537,3400619,random_1000_pmids,Not Relevant,31,31,100.0
535,3392144,2000V2_1103,Not Relevant,36,36,100.0
1678,11397394,random_1000_pmids,Not Relevant,40,40,100.0
1679,11404005,2000V2_1103,Not Relevant,41,41,100.0
1680,11415461,pk_random,Not Relevant,48,48,100.0
1659,11304654,2000V2_1103,Not Relevant,55,55,100.0
548,3481836,pk_random,Relevant,40,40,100.0
1658,11302238,random_1000_pmids,Not Relevant,36,36,100.0
544,3463410,2000V2_1103,Not Relevant,38,38,100.0
547,3478331,2000V2_1103,Not Relevant,41,41,100.0
1636,11157124,random_1000_pmids,Not Relevant,45,45,100.0
1637,11158897,random_1000_pmids,Not Relevant,46,46,100.0
1638,11163983,2000V2_1103,Not Relevant,37,37,100.0
1639,11168910,random_1000_pmids,Relevant,48,48,100.0
1640,11169171,pk_random,Relevant,37,37,100.0
546,3477178,random_1000_pmids,Not Relevant,40,40,100.0
1642,11181353,pk_random,Not Relevant,41,41,100.0
1643,11201249,pk_random,Not Relevant,45,45,100.0
1644,11216526,2000V2_1103,Not Relevant,34,34,100.0
1645,11226143,2000V2_1103,Not Relevant,39,39,100.0
1646,11227429,2000V2_1103,Not Relevant,40,40,100.0
1647,11237772,pk_random,Not Relevant,35,35,100.0
1648,11243204,random_1000_pmids,Relevant,38,38,100.0
1649,11247795,random_1000_pmids,Not Relevant,26,26,100.0
1650,11248761,pk_random,Not Relevant,39,39,100.0
1651,11248990,pk_random,Not Relevant,38,38,100.0
545,3465490,random_1000_pmids,Relevant,39,39,100.0
1653,11270806,2000V2_1103,Relevant,38,38,100.0
1654,11272106,pk_random,Not Relevant,34,34,100.0
1655,11288130,pk_random,Not Relevant,49,49,100.0
1657,11293248,random_1000_pmids,Not Relevant,40,40,100.0
1782,11948003,pk_random,Relevant,48,48,100.0
1783,11951941,pk_random,Not Relevant,39,39,100.0
1784,11951988,pk_random,Not Relevant,45,45,100.0
1912,12796032,pk_random,Relevant,44,44,100.0
1913,12797496,pk_random,Not Relevant,37,37,100.0
1914,12798758,pk_random,Not Relevant,28,28,100.0
1915,12798972,pk_random,Not Relevant,42,42,100.0
1916,12801036,random_1000_pmids,Not Relevant,43,43,100.0
1917,12810299,2000V2_1103,Not Relevant,38,38,100.0
1919,12814476,pk_random,Not Relevant,53,53,100.0
1920,12818695,2000V2_1103,Not Relevant,34,34,100.0
490,3209794,2000V2_1103,Not Relevant,39,39,100.0
1922,12824645,pk_random,Not Relevant,37,37,100.0
1923,12833978,2000V2_1103,Not Relevant,45,45,100.0
1924,12842595,random_1000_pmids,Not Relevant,44,44,100.0
1925,12843216,pk_random,Not Relevant,45,45,100.0
1926,12843865,2000V2_1103,Not Relevant,45,45,100.0
1927,12851049,2000V2_1103,Not Relevant,45,45,100.0
1928,12855021,pk_random,Not Relevant,45,45,100.0
489,3206304,random_1000_pmids,Not Relevant,38,38,100.0
1930,12878416,2000V2_1103,Not Relevant,33,33,100.0
1931,12881198,pk_random,Not Relevant,45,45,100.0
488,3199198,random_1000_pmids,Not Relevant,31,31,100.0
487,3198299,2000V2_1103,Relevant,42,42,100.0
1911,12791389,random_1000_pmids,Not Relevant,49,49,100.0
1934,12892837,random_1000_pmids,Not Relevant,33,33,100.0
1910,12787127,random_1000_pmids,Not Relevant,39,39,100.0
1907,12750156,2000V2_1103,Not Relevant,39,39,100.0
1886,12652815,2000V2_1103,Not Relevant,40,40,100.0
1887,12670758,pk_random,Not Relevant,34,34,100.0
1888,12672988,random_1000_pmids,Not Relevant,47,47,100.0
1889,12676485,2000V2_1103,Not Relevant,35,35,100.0
1890,12677874,pk_random,Not Relevant,38,38,100.0
1891,12678408,2000V2_1103,Not Relevant,40,40,100.0
1892,12678734,random_1000_pmids,Not Relevant,42,42,100.0
1893,12694866,pk_random,Not Relevant,41,41,100.0
1894,12697405,2000V2_1103,Not Relevant,37,37,100.0
1895,12698988,random_1000_pmids,Relevant,44,44,100.0
1896,12706048,pk_random,Not Relevant,35,35,100.0
1897,12711454,2000V2_1103,Not Relevant,35,35,100.0
495,3240451,2000V2_1103,Not Relevant,46,46,100.0
1899,12725443,pk_random,Not Relevant,36,36,100.0
1900,12725720,2000V2_1103,Not Relevant,40,40,100.0
1901,12729862,2000V2_1103,Not Relevant,33,33,100.0
1902,12736110,pk_random,Relevant,38,38,100.0
1903,12738265,2000V2_1103,Not Relevant,42,42,100.0
1904,12739755,2000V2_1103,Not Relevant,35,35,100.0
493,3231892,2000V2_1103,Not Relevant,43,43,100.0
1906,12746875,pk_random,Not Relevant,41,41,100.0
1909,12785456,2000V2_1103,Not Relevant,35,35,100.0
1885,12642302,2000V2_1103,Not Relevant,41,41,100.0
1935,12897252,pk_random,Not Relevant,56,56,100.0
1937,12900817,pk_random,Relevant,45,45,100.0
1963,14191591,2000V2_1103,Not Relevant,27,27,100.0
1964,14201404,2000V2_1103,Not Relevant,37,37,100.0
1965,14264554,2000V2_1103,Not Relevant,34,34,100.0
1966,14290157,random_1000_pmids,Not Relevant,39,39,100.0
1967,14334019,2000V2_1103,Not Relevant,34,34,100.0
1968,14400044,2000V2_1103,Not Relevant,45,45,100.0
482,3150571,pk_random,Not Relevant,46,46,100.0
1970,14508280,2000V2_1103,Not Relevant,50,50,100.0
1971,14509713,pk_random,Not Relevant,43,43,100.0
1972,14526937,pk_random,Not Relevant,36,36,100.0
479,3136948,2000V2_1103,Not Relevant,46,46,100.0
1974,14529538,pk_random,Not Relevant,49,49,100.0
1975,14551375,pk_random,Relevant,48,48,100.0
1976,14559103,random_1000_pmids,Not Relevant,46,46,100.0
1977,14569237,2000V2_1103,Not Relevant,43,43,100.0
1978,14575613,random_1000_pmids,Not Relevant,41,41,100.0
1979,14602781,2000V2_1103,Relevant,41,41,100.0
1980,14604211,2000V2_1103,Not Relevant,42,42,100.0
1981,14614990,random_1000_pmids,Not Relevant,38,38,100.0
1982,14624492,2000V2_1103,Not Relevant,37,37,100.0
1983,14632096,random_1000_pmids,Not Relevant,43,43,100.0
1962,14146538,2000V2_1103,Not Relevant,38,38,100.0
1936,12900776,2000V2_1103,Relevant,33,33,100.0
1961,13970425,2000V2_1103,Not Relevant,40,40,100.0
1959,13813835,random_1000_pmids,Not Relevant,42,42,100.0
1938,12902890,2000V2_1103,Relevant,40,40,100.0
1939,12904139,2000V2_1103,Not Relevant,39,39,100.0
1940,12908848,pk_random,Not Relevant,29,29,100.0
1941,12915140,2000V2_1103,Not Relevant,37,37,100.0
485,3185099,pk_random,Relevant,34,34,100.0
1943,12934674,pk_random,Not Relevant,47,47,100.0
1944,12942852,2000V2_1103,Relevant,38,38,100.0
1945,12958868,random_1000_pmids,Not Relevant,37,37,100.0
1946,12963478,random_1000_pmids,Not Relevant,35,35,100.0
1947,12973420,2000V2_1103,Not Relevant,36,36,100.0
484,3181182,2000V2_1103,Not Relevant,38,38,100.0
483,3166522,2000V2_1103,Not Relevant,32,32,100.0
1950,13011198,2000V2_1103,Not Relevant,34,34,100.0
1951,13107223,2000V2_1103,Not Relevant,43,43,100.0
1952,13129462,random_1000_pmids,Not Relevant,37,37,100.0
1953,13129923,2000V2_1103,Not Relevant,37,37,100.0
1954,13136463,2000V2_1103,Not Relevant,39,39,100.0
1955,13202422,2000V2_1103,Not Relevant,48,48,100.0
1956,13211667,random_1000_pmids,Not Relevant,41,41,100.0
1957,13747637,pk_random,Not Relevant,42,42,100.0
1958,13800057,2000V2_1103,Not Relevant,44,44,100.0
1960,13968220,pk_random,Not Relevant,36,36,100.0
1985,14635181,pk_random,Not Relevant,32,32,100.0
1884,12637892,2000V2_1103,Not Relevant,39,39,100.0
1882,12617134,random_1000_pmids,Not Relevant,35,35,100.0
1811,12107263,2000V2_1103,Not Relevant,39,39,100.0
1812,12113063,2000V2_1103,Not Relevant,43,43,100.0
1813,12117101,2000V2_1103,Not Relevant,41,41,100.0
1814,12117349,2000V2_1103,Not Relevant,43,43,100.0
508,3278442,2000V2_1103,Not Relevant,37,37,100.0
1816,12125374,random_1000_pmids,Not Relevant,44,44,100.0
507,3276508,pk_random,Not Relevant,46,46,100.0
1818,12138191,2000V2_1103,Not Relevant,44,44,100.0
1819,12150361,2000V2_1103,Not Relevant,31,31,100.0
1820,12161862,2000V2_1103,Not Relevant,43,43,100.0
1821,12175181,random_1000_pmids,Not Relevant,34,34,100.0
1822,12177769,2000V2_1103,Not Relevant,40,40,100.0
1823,12183439,pk_random,Not Relevant,29,29,100.0
1824,12184788,random_1000_pmids,Relevant,30,30,100.0
1825,12194022,2000V2_1103,Not Relevant,43,43,100.0
1826,12210210,random_1000_pmids,Not Relevant,38,38,100.0
1827,12215243,random_1000_pmids,Not Relevant,37,37,100.0
1828,12215889,pk_random,Not Relevant,34,34,100.0
1829,12221059,2000V2_1103,Not Relevant,39,39,100.0
1830,12224598,2000V2_1103,Not Relevant,30,30,100.0
